ASGS_Structure,Census_Code_2021,AGSS_Code_2021,Census_Name_2021,Area sqkm
UCL,UCL422052,422052,Stansbury (L),1.9456
UCL,UCL422053,422053,Swan Reach (L),2.834
UCL,UCL422054,422054,Tantanoola (L),1.0064
UCL,UCL422055,422055,Tarpeena (L),2.4325
UCL,UCL422056,422056,Tintinara (L),1.6862
UCL,UCL422057,422057,Truro (L),2.0074
UCL,UCL422058,422058,Warooka (L),0.8251
UCL,UCL422059,422059,Wilmington (L),11.1378
UCL,UCL422060,422060,Wirrabara (L),3.7449
UCL,UCL422061,422061,Woomera (L),46.8439
UCL,UCL422062,422062,Yahl (L),1.2031
UCL,UCL422063,422063,Yalata (L),19.6269
UCL,UCL431001,431001,Remainder of State/Territory (SA),982164.8884
UCL,UCL479997,479997,Migratory - Offshore - Shipping (SA),0
UCL,UCL499994,499994,No usual address (SA),0
UCL,UCL501001,501001,Perth (WA),1720.3492
UCL,UCL511001,511001,Bunbury,117.4
UCL,UCL512001,512001,Albany,88.4708
UCL,UCL512002,512002,Busselton,50.0409
UCL,UCL512003,512003,Geraldton,64.5403
UCL,UCL512004,512004,Kalgoorlie - Boulder,62.458
UCL,UCL513001,513001,Broome,50.0425
UCL,UCL513002,513002,Esperance,30.0675
UCL,UCL513003,513003,Karratha,118.8601
UCL,UCL513004,513004,Port Hedland,108.8326
UCL,UCL513005,513005,Yanchep,13.7668
UCL,UCL514001,514001,Collie,19.3391
UCL,UCL514002,514002,Dunsborough,17.835
UCL,UCL514003,514003,Margaret River,9.9123
UCL,UCL514004,514004,Northam,26.7836
UCL,UCL515001,515001,Augusta,9.7432
UCL,UCL515002,515002,Binningup,4.1488
UCL,UCL515003,515003,Bridgetown,12.7149
UCL,UCL515004,515004,Bullsbrook,10.6174
UCL,UCL515005,515005,Capel,4.7239
UCL,UCL515006,515006,Carnarvon,15.7882
UCL,UCL515007,515007,Cowaramup,3.9232
UCL,UCL515008,515008,Dampier,3.5535
UCL,UCL515009,515009,Denmark,12.4278
UCL,UCL515010,515010,Derby,22.3537
UCL,UCL515011,515011,Donnybrook (WA),5.8926
UCL,UCL515012,515012,Drummond Cove,1.8117
UCL,UCL515013,515013,Exmouth,12.3032
UCL,UCL515014,515014,Fitzroy Crossing,12.9429
UCL,UCL515015,515015,Harvey,6.2086
UCL,UCL515016,515016,Jurien Bay,9.6977
UCL,UCL515017,515017,Kalbarri,4.063
UCL,UCL515018,515018,Kambalda West,4.3165
UCL,UCL515019,515019,Katanning,15.8883
UCL,UCL515020,515020,Kununurra,6.861
UCL,UCL515021,515021,Little Grove,7.0593
UCL,UCL515022,515022,Manjimup,16.1522
UCL,UCL515023,515023,Merredin,13.2632
UCL,UCL515024,515024,Moora,9.7101
UCL,UCL515025,515025,Mount Barker (WA),6.7988
UCL,UCL515026,515026,Mundijong,8.3652
UCL,UCL515027,515027,Narrogin,9.493
UCL,UCL515028,515028,Newman,13.437
UCL,UCL515029,515029,Paraburdoo,3.2897
UCL,UCL515030,515030,Pinjarra,13.9426
UCL,UCL515031,515031,Port Denison - Dongara,12.0089
UCL,UCL515032,515032,Serpentine,7.6214
UCL,UCL515033,515033,Tom Price,4.0637
UCL,UCL515034,515034,Two Rocks,4.3761
UCL,UCL515035,515035,Wagin,9.9953
UCL,UCL515036,515036,Waroona,4.6771
UCL,UCL515037,515037,Wickham,2.6501
UCL,UCL515038,515038,York,17.4141
UCL,UCL521001,521001,Allanson (L),2.3629
UCL,UCL521002,521002,Bakers Hill (L),12.7966
UCL,UCL521003,521003,Beverley (L),6.8146
UCL,UCL521004,521004,Bidyadanga (La Grange) (L),21.5363
UCL,UCL521005,521005,Boddington - Ranford (L),4.7692
UCL,UCL521006,521006,Boyanup (L),3.3703
UCL,UCL521007,521007,Boyup Brook (L),2.6316
UCL,UCL521008,521008,Brookton (L),3.6598
UCL,UCL521009,521009,Bruce Rock (L),2.3968
UCL,UCL521010,521010,Brunswick (L),1.8521
UCL,UCL521011,521011,Burekup (L),0.8823
UCL,UCL521012,521012,Cape Burney (L),18.8666
UCL,UCL521013,521013,Chidlow (L),2.4614
UCL,UCL521014,521014,Coolgardie (L),6.6901
UCL,UCL521015,521015,Corrigin (L),4.569
UCL,UCL521016,521016,Cunderdin (L),3.7026
UCL,UCL521017,521017,Dalwallinu (L),4.0529
UCL,UCL521018,521018,Dardanup (L),1.0077
UCL,UCL521019,521019,Denham (L),1.6937
UCL,UCL521020,521020,Gabbadah (L),65.3491
UCL,UCL521021,521021,Gingin (L),9.4781
UCL,UCL521022,521022,Gnarabup - Prevelly (L),4.5753
UCL,UCL521023,521023,Gnowangerup (L),3.7885
UCL,UCL521024,521024,Halls Creek (L),45.1727
UCL,UCL521025,521025,Hopetoun (L) (WA),4.0478
UCL,UCL521026,521026,Jarrahdale (L),3.0072
UCL,UCL521027,521027,Kambalda East (L),25.717
UCL,UCL521028,521028,Kellerberrin (L),5.2697
UCL,UCL521029,521029,Kojonup (L),6.5046
UCL,UCL521030,521030,Lancelin (L),2.1818
UCL,UCL521031,521031,Leonora (L),3.9076
UCL,UCL521032,521032,Meekatharra (L),1.6174
UCL,UCL521033,521033,Mount Magnet (L),2.8098
UCL,UCL521034,521034,Muchea (L),5.7128
UCL,UCL521035,521035,Nannup (L),2.1325
UCL,UCL521036,521036,Norseman (L),6.069
UCL,UCL521037,521037,North Pinjarra (L),1.0064
UCL,UCL521038,521038,Northampton (L),6.7535
UCL,UCL521039,521039,Ocean Beach (L),2.3995
UCL,UCL521040,521040,Onslow (L),14.3362
UCL,UCL521041,521041,Pannawonica (L),27.6085
UCL,UCL521042,521042,Pemberton (L),3.128
UCL,UCL521043,521043,Peppermint Grove Beach (L),1.0976
UCL,UCL521044,521044,Pingelly (L),11.4302
UCL,UCL521045,521045,Quairading (L),2.4964
UCL,UCL521046,521046,Roebourne (L),4.946
UCL,UCL521047,521047,Southern Cross (L),1.9618
UCL,UCL521048,521048,Toodyay (L),3.5888
UCL,UCL521049,521049,Warburton (L) (WA),21.5057
UCL,UCL521050,521050,Wongan Hills (L),4.1672
UCL,UCL521051,521051,Wundowie (L),4.5508
UCL,UCL521052,521052,Wyndham (L),2.2361
UCL,UCL522001,522001,Balgo (L),10.0087
UCL,UCL522002,522002,Balingup (L),2.0994
UCL,UCL522003,522003,Bardi (One Arm Point) (L),6.0338
UCL,UCL522004,522004,Bayulu (L),7.3561
UCL,UCL522005,522005,Beagle Bay (L),11.4045
UCL,UCL522006,522006,Bickley (L),1.2823
UCL,UCL522007,522007,Bremer Bay (L),1.7403
UCL,UCL522008,522008,Broomehill Village (L),8.5923
UCL,UCL522009,522009,Bullsbrook - West (L),0.4624
UCL,UCL522010,522010,Carmel (L),0.9748
UCL,UCL522011,522011,Carnamah (L),3.1488
UCL,UCL522012,522012,Cervantes (L),9.7872
UCL,UCL522013,522013,Cookernup (L),4.1123
UCL,UCL522014,522014,Coolup (L),2.4795
UCL,UCL522015,522015,Coral Bay (L),1.935
UCL,UCL522016,522016,Cranbrook (L),5.7677
UCL,UCL522017,522017,Cuballing (L),4.5114
UCL,UCL522018,522018,Cue (L),2.5377
UCL,UCL522019,522019,Darkan (L),1.7807
UCL,UCL522020,522020,Djarindjin - Lombadina (L),8.1947
UCL,UCL522021,522021,Dowerin (L),1.9583
UCL,UCL522022,522022,Dumbleyung (L),1.7146
UCL,UCL522023,522023,Dwellingup (L),1.7374
UCL,UCL522024,522024,Goode Beach (L),1.1654
UCL,UCL522025,522025,Goomalling (L),3.7858
UCL,UCL522026,522026,Green Head (L),6.418
UCL,UCL522027,522027,Greenbushes (L),0.7093
UCL,UCL522028,522028,Guilderton (L),1.9989
UCL,UCL522029,522029,Herne Hill (L),0.3498
UCL,UCL522030,522030,Jerramungup (L),4.0427
UCL,UCL522031,522031,Jigalong (L),14.424
UCL,UCL522032,522032,Kalumburu (L),4.0475
UCL,UCL522033,522033,Kendenup (L),3.3463
UCL,UCL522034,522034,Kiwirrkurra (L),29.5341
UCL,UCL522035,522035,Kondinin (L),1.9079
UCL,UCL522036,522036,Koorda (L),7.2232
UCL,UCL522037,522037,Kulin (L),2.7684
UCL,UCL522038,522038,Lake Grace (L),1.887
UCL,UCL522039,522039,Laverton (L),11.6931
UCL,UCL522040,522040,Ledge Point (L),1.0592
UCL,UCL522041,522041,Leeman (L),7.9371
UCL,UCL522042,522042,Leinster (L),1.9695
UCL,UCL522043,522043,Looma (L),40.4419
UCL,UCL522044,522044,Marble Bar (L),2.274
UCL,UCL522045,522045,Mindibungu (L),11.66
UCL,UCL522046,522046,Mingenew (L),2.5829
UCL,UCL522047,522047,Morawa (L),4.2513
UCL,UCL522048,522048,Mukinbudin (L),2.1453
UCL,UCL522049,522049,Mullewa (L),2.9109
UCL,UCL522050,522050,Narembeen (L),1.2094
UCL,UCL522051,522051,North Dandalup (L),1.732
UCL,UCL522052,522052,Nullagine (L),0.5776
UCL,UCL522053,522053,Papulankutja (L),4.3599
UCL,UCL522054,522054,Perenjori (L),3.8268
UCL,UCL522055,522055,Point Samson (L),0.6919
UCL,UCL522056,522056,Ravensthorpe (L),3.0225
UCL,UCL522057,522057,Rottnest Island (L),19.2239
UCL,UCL522058,522058,Tambellup (L),5.4124
UCL,UCL522059,522059,Three Springs (L),1.0683
UCL,UCL522060,522060,Tjuntjuntjara (L),3.5415
UCL,UCL522061,522061,Walpole (L),4.5256
UCL,UCL522062,522062,Wangkatjungka (L),3.1146
UCL,UCL522063,522063,Warakurna (L),2.0367
UCL,UCL522064,522064,Warmun (L),20.2624
UCL,UCL522065,522065,Wickepin (L),1.3317
UCL,UCL522066,522066,Williams (L),1.6876
UCL,UCL522067,522067,Wiluna (L),4.2211
UCL,UCL522068,522068,Wooroloo (L),7.1276
UCL,UCL522069,522069,Wyalkatchem (L),1.9944
UCL,UCL522070,522070,Yarloop (L),3.2976
UCL,UCL522071,522071,Yungngora (L),3.7561
UCL,UCL531001,531001,Remainder of State/Territory (WA),2523002.6408
UCL,UCL579997,579997,Migratory - Offshore - Shipping (WA),0
UCL,UCL599994,599994,No usual address (WA),0
UCL,UCL603001,603001,Hobart,237.263
UCL,UCL611001,611001,Launceston,95.1084
UCL,UCL612001,612001,Burnie - Somerset,31.3407
UCL,UCL612002,612002,Devonport,32.1367
UCL,UCL613001,613001,Ulverstone,17.0585
UCL,UCL614001,614001,Dodges Ferry - Lewisham,12.9489
UCL,UCL614002,614002,New Norfolk,10.6963
UCL,UCL614003,614003,Wynyard,13.7551
UCL,UCL615001,615001,Beaconsfield,3.4244
UCL,UCL615002,615002,Beauty Point,2.6981
UCL,UCL615003,615003,Bridport,4.0531
UCL,UCL615004,615004,Cygnet,2.3141
UCL,UCL615005,615005,Deloraine,4.7395
UCL,UCL615006,615006,Evandale,2.4143
UCL,UCL615007,615007,Exeter (Tas.),7.7513
UCL,UCL615008,615008,George Town,6.8297
UCL,UCL615009,615009,Hadspen,2.267
UCL,UCL615010,615010,Huonville,5.8075
UCL,UCL615011,615011,Latrobe,6.3474
UCL,UCL615012,615012,Legana,14.164
UCL,UCL615013,615013,Longford,6.3096
UCL,UCL615014,615014,Margate,2.9859
UCL,UCL615015,615015,Midway Point,2.1245
UCL,UCL615016,615016,Penguin,4.6726
UCL,UCL615017,615017,Perth (Tas.),2.9205
UCL,UCL615018,615018,Port Sorell,9.6083
UCL,UCL615019,615019,Primrose Sands,7.6896
UCL,UCL615020,615020,Queenstown,3.0535
UCL,UCL615021,615021,Scottsdale,3.0266
UCL,UCL615022,615022,Sheffield,3.5662
UCL,UCL615023,615023,Smithton,9.0729
UCL,UCL615024,615024,Snug,2.5554
UCL,UCL615025,615025,Sorell,4.9075
UCL,UCL615026,615026,St Helens,4.6295
UCL,UCL615027,615027,Westbury,5.4904
UCL,UCL621001,621001,Bagdad (L),0.7504
UCL,UCL621002,621002,Bicheno (L),3.0507
UCL,UCL621003,621003,Campania (L),0.9621
UCL,UCL621004,621004,Campbell Town (L),6.0845
UCL,UCL621005,621005,Carrick (L),1.392
UCL,UCL621006,621006,Clifton Beach (L),7.356
UCL,UCL621007,621007,Cremorne (L),0.4523
UCL,UCL621008,621008,Cressy (L),1.2147
UCL,UCL621009,621009,Currie (L),4.1444
UCL,UCL621010,621010,Dover (L),4.0399
UCL,UCL621011,621011,Electrona (L),3.5581
UCL,UCL621012,621012,Fern Tree (L),7.8544
UCL,UCL621013,621013,Geeveston (L),3.0818
UCL,UCL621014,621014,Gravelly Beach (L),5.9926
UCL,UCL621015,621015,Grindelwald (L),5.9171
UCL,UCL621016,621016,Howden (L),3.9684
UCL,UCL621017,621017,Low Head (L),1.4237
UCL,UCL621018,621018,Oatlands (L),1.5575
UCL,UCL621019,621019,Orford (L),4.5037
UCL,UCL621020,621020,Railton (L),4.0112
UCL,UCL621021,621021,Ranelagh (L),2.0431
UCL,UCL621022,621022,Richmond (L) (Tas.),1.0963
UCL,UCL621023,621023,Rosebery (L),5.6113
UCL,UCL621024,621024,Scamander (L),2.4362
UCL,UCL621025,621025,South Arm (L),0.8519
UCL,UCL621026,621026,Stanley (L),1.8874
UCL,UCL621027,621027,Stieglitz (L),2.7219
UCL,UCL621028,621028,Strahan (L),4.5218
UCL,UCL621029,621029,Sulphur Creek (L),0.6194
UCL,UCL621030,621030,Swansea (L),1.8666
UCL,UCL621031,621031,Triabunna (L),2.5193
UCL,UCL621032,621032,Zeehan (L),2.508
UCL,UCL622001,622001,Binalong Bay (L),1.0139
UCL,UCL622002,622002,Bothwell (L),9.197
UCL,UCL622003,622003,Bracknell (L),1.4187
UCL,UCL622004,622004,Collinsvale (L),2.0674
UCL,UCL622005,622005,Dilston (L),3.1644
UCL,UCL622006,622006,Dunalley (L),2.5749
UCL,UCL622007,622007,Eaglehawk Neck (L),10.079
UCL,UCL622008,622008,Fingal (L),4.5698
UCL,UCL622009,622009,Forth (L),1.3587
UCL,UCL622010,622010,Franklin (L),0.7021
UCL,UCL622011,622011,Gawler (L) (Tas.),5.1238
UCL,UCL622012,622012,Heybridge (L),0.9666
UCL,UCL622013,622013,Hillwood (L),6.5672
UCL,UCL622014,622014,Kempton (L),1.0182
UCL,UCL622015,622015,Kettering (L),1.9876
UCL,UCL622016,622016,Lilydale (L),1.36
UCL,UCL622017,622017,Mole Creek (L),1.0157
UCL,UCL622018,622018,Nubeena (L),1.7788
UCL,UCL622019,622019,Opossum Bay (L),4.6425
UCL,UCL622020,622020,Ridgley (L),0.9043
UCL,UCL622021,622021,Ross (L),2.5753
UCL,UCL622022,622022,Sisters Beach (L),2.6002
UCL,UCL622023,622023,St Marys (L),2.371
UCL,UCL622024,622024,Swan Point (L),1.7482
UCL,UCL622025,622025,Tullah (L),0.9947
UCL,UCL622026,622026,Waratah (L),3.8133
UCL,UCL622027,622027,White Beach (L),4.3215
UCL,UCL631001,631001,Remainder of State/Territory (Tas.),67251.8748
UCL,UCL679997,679997,Migratory - Offshore - Shipping (Tas.),0
UCL,UCL699994,699994,No usual address (Tas.),0
UCL,UCL703001,703001,Darwin,240.3244
UCL,UCL712001,712001,Alice Springs,85.5555
UCL,UCL714001,714001,Katherine,17.2758
UCL,UCL715001,715001,Galiwinku,4.8496
UCL,UCL715002,715002,Gunbalanya (Oenpelli),35.8199
UCL,UCL715003,715003,Maningrida,11.0551
UCL,UCL715004,715004,Milingimbi,4.4443
UCL,UCL715005,715005,Ngukurr,12.0357
UCL,UCL715006,715006,Nhulunbuy,7.647
UCL,UCL715007,715007,Tennant Creek,8.5586
UCL,UCL715008,715008,Wadeye,20.8379
UCL,UCL715009,715009,Wurrumiyanga (Nguiu),10.0684
UCL,UCL721001,721001,Alyangula (L),2.1487
UCL,UCL721002,721002,Angurugu (L),1.5128
UCL,UCL721003,721003,Borroloola (L),12.5634
UCL,UCL721004,721004,Daguragu - Kalkarindji (L),50.4071
UCL,UCL721005,721005,Gapuwiyak (L),11.9273
UCL,UCL721006,721006,Hermannsburg (L),13.3095
UCL,UCL721007,721007,Howard Springs (L),3.1229
UCL,UCL721008,721008,Humpty Doo (L),7.8906
UCL,UCL721009,721009,Jabiru (L),13.5083
UCL,UCL721010,721010,Lajamanu (L),6.7088
UCL,UCL721011,721011,Minyerri (L),2.9072
UCL,UCL721012,721012,Numbulwar (L),5.2003
UCL,UCL721013,721013,Ramingining (L),28.2201
UCL,UCL721014,721014,Santa Teresa (Ltyentye Purte) (L),13.2761
UCL,UCL721015,721015,Wugular (Beswick) (L),2.744
UCL,UCL721016,721016,Yirrkala (L),8.4278
UCL,UCL721017,721017,Yuendumu (L),10.3293
UCL,UCL721018,721018,Yulara (L),103.1173
UCL,UCL722001,722001,Adelaide River (L),8.5802
UCL,UCL722002,722002,Ali Curung (L),443.1496
UCL,UCL722003,722003,Alpurrurulam (L),9.9926
UCL,UCL722004,722004,Amoonguna (L),5.5884
UCL,UCL722005,722005,Ampilatwatja (L),28.2769
UCL,UCL722006,722006,Apatula (Finke) (L),28.7808
UCL,UCL722007,722007,Areyonga (L),6.9813
UCL,UCL722008,722008,Atitjere (L),7.0143
UCL,UCL722009,722009,Barunga (L),7.4509
UCL,UCL722010,722010,Batchelor (L),10.2782
UCL,UCL722011,722011,Binjari (L),2.8065
UCL,UCL722012,722012,Bulman - Weemol (L),13.8936
UCL,UCL722013,722013,Canteen Creek (L),1.1999
UCL,UCL722014,722014,Elliott (L),2.996
UCL,UCL722015,722015,Gunyangara (L),2.8863
UCL,UCL722016,722016,Ilparpa (L),3.2912
UCL,UCL722017,722017,Jilkminggan (L),6.0984
UCL,UCL722018,722018,Kaltukatjara (Docker River) (L),36.8818
UCL,UCL722019,722019,Laramba (L),5.0806
UCL,UCL722020,722020,Mataranka (L),35.6541
UCL,UCL722021,722021,Milikapiti (L),11.4786
UCL,UCL722022,722022,Minjilang (L),11.4327
UCL,UCL722023,722023,Mutitjulu (L),2.5165
UCL,UCL722024,722024,Nauiyu Nambiyu (Daly River) (L),4.2949
UCL,UCL722025,722025,Nganmarriyanga (Palumpa) (L),46.3918
UCL,UCL722026,722026,Nyirripi (L),8.2144
UCL,UCL722027,722027,Papunya (L),4.739
UCL,UCL722028,722028,Pine Creek (L),402.0523
UCL,UCL722029,722029,Pirlangimpi (L),11.8509
UCL,UCL722030,722030,Robinson River (Mungoorbada) (L),1.1406
UCL,UCL722031,722031,Timber Creek (L),159.6701
UCL,UCL722032,722032,Titjikala (L),3.8542
UCL,UCL722033,722033,Umbakumba (L),6.871
UCL,UCL722034,722034,Wagait Beach - Mandorah (L),4.9118
UCL,UCL722035,722035,Walungurru (Kintore) (L),8.2003
UCL,UCL722036,722036,Warruwi (L),15.8586
UCL,UCL722037,722037,Willowra (L),13.7451
UCL,UCL722038,722038,Wutunugurra (L),0.9976
UCL,UCL722039,722039,Yarralin (L),150.6986
UCL,UCL722040,722040,Yuelamu (L),26.6195
UCL,UCL731001,731001,Remainder of State/Territory (NT),1345816.2793
UCL,UCL779997,779997,Migratory - Offshore - Shipping (NT),0
UCL,UCL799994,799994,No usual address (NT),0
UCL,UCL802001,802001,Canberra - Queanbeyan (Canberra Part),392.9671
UCL,UCL822001,822001,Hall (L),1.7392
UCL,UCL822002,822002,Uriarra Village (L),0.918
UCL,UCL831001,831001,Remainder of State/Territory (ACT),1962.5087
UCL,UCL879997,879997,Migratory - Offshore - Shipping (ACT),0
UCL,UCL899994,899994,No usual address (ACT),0
UCL,UCL915001,915001,Flying Fish Cove,7.8663
UCL,UCL921001,921001,Norfolk Island (L),20.7209
UCL,UCL922001,922001,Home Island (L),0.9032
UCL,UCL922002,922002,Jervis Bay (L),5.7341
UCL,UCL922003,922003,West Island (L),5.9276
UCL,UCL931001,931001,Remainder of State/Territory (OT),214.5899
UCL,UCL979997,979997,Migratory - Offshore - Shipping (OT),0
UCL,UCL999994,999994,No usual address (OT),0
