ASGS_Structure,Census_Code_2021,AGSS_Code_2021,Census_Name_2021,Area sqkm
SED,SED40001,40001,Adelaide,22.9308
SED,SED40002,40002,Badcoe,14.5178
SED,SED40003,40003,Black,25.7088
SED,SED40004,40004,Bragg,46.145
SED,SED40005,40005,Chaffey,30005.5527
SED,SED40006,40006,Cheltenham,16.8169
SED,SED40007,40007,Colton,25.1563
SED,SED40008,40008,Croydon,20.4684
SED,SED40009,40009,Davenport,47.6706
SED,SED40010,40010,Dunstan,15.2255
SED,SED40011,40011,Elder,19.0184
SED,SED40012,40012,Elizabeth,24.4334
SED,SED40013,40013,Enfield,19.1232
SED,SED40014,40014,Finniss,1392.555
SED,SED40015,40015,Flinders,223345.4751
SED,SED40016,40016,Florey,25.6875
SED,SED40017,40017,Frome,12805.2651
SED,SED40018,40018,Gibson,15.0375
SED,SED40019,40019,Giles,335526.6348
SED,SED40020,40020,Hammond,3338.4226
SED,SED40021,40021,Hartley,16.1459
SED,SED40022,40022,Heysen,843.5782
SED,SED40023,40023,Hurtle Vale,47.0128
SED,SED40024,40024,Kaurna,32.6644
SED,SED40025,40025,Kavel,379.176
SED,SED40026,40026,King,84.8038
SED,SED40027,40027,Lee,17.7044
SED,SED40028,40028,Light,120.4729
SED,SED40029,40029,Mackillop,34119.502
SED,SED40030,40030,Mawson,5330.2281
SED,SED40031,40031,Morialta,44.086
SED,SED40032,40032,Morphett,13.8699
SED,SED40033,40033,Mount Gambier,1931.7173
SED,SED40034,40034,Narungga,11308.1002
SED,SED40035,40035,Newland,25.6741
SED,SED40036,40036,Playford,17.0085
SED,SED40037,40037,Port Adelaide,75.315
SED,SED40038,40038,Ramsay,29.2383
SED,SED40039,40039,Reynell,31.2161
SED,SED40040,40040,Schubert,2175.3142
SED,SED40041,40041,Stuart,320483.7679
SED,SED40042,40042,Taylor,226.7552
SED,SED40043,40043,Torrens,17.8571
SED,SED40044,40044,Unley,16.3002
SED,SED40045,40045,Waite,55.8557
SED,SED40046,40046,West Torrens,17.4534
SED,SED40047,40047,Wright,18.7572
SED,SED49494,49494,No usual address (SA),0
SED,SED49797,49797,Migratory - Offshore - Shipping (SA),0
SED,SED50106,50106,Albany (South West),4308.458
SED,SED50202,50202,Armadale (East Metropolitan),46.4078
SED,SED50304,50304,Balcatta (North Metropolitan),19.4651
SED,SED50405,50405,Baldivis (South Metropolitan),103.8518
SED,SED50502,50502,Bassendean (East Metropolitan),25.8036
SED,SED50605,50605,Bateman (South Metropolitan),20.8818
SED,SED50702,50702,Belmont (East Metropolitan),70.0138
SED,SED50805,50805,Bicton (South Metropolitan),15.8718
SED,SED50906,50906,Bunbury (South West),99.3455
SED,SED51004,51004,Burns Beach (North Metropolitan),39.2778
SED,SED51104,51104,Butler (North Metropolitan),164.3342
SED,SED51205,51205,Cannington (South Metropolitan),31.4833
SED,SED51304,51304,Carine (North Metropolitan),23.3204
SED,SED51401,51401,Central Wheatbelt (Agricultural),102041.8339
SED,SED51504,51504,Churchlands (North Metropolitan),23.7457
SED,SED51605,51605,Cockburn (South Metropolitan),44.391
SED,SED51706,51706,Collie-Preston (South West),4009.8701
SED,SED51804,51804,Cottesloe (North Metropolitan),33.4396
SED,SED51902,51902,Darling Range (East Metropolitan),1395.428
SED,SED52006,52006,Dawesville (South West),43.2898
SED,SED52102,52102,Forrestfield (East Metropolitan),58.213
SED,SED52205,52205,Fremantle (South Metropolitan),45.6786
SED,SED52301,52301,Geraldton (Agricultural),1798.4911
SED,SED52404,52404,Hillarys (North Metropolitan),24.9509
SED,SED52505,52505,Jandakot (South Metropolitan),90.8428
